id,target,train_preds,train_probs
35162087,0,0,0.1
35875684,0,0,0.08
35877621,0,0,0.07
35162090,0,0,0.1
35188504,1,1,0.8
35877926,0,0,0.06
34784537,1,1,0.79
35189944,1,1,0.69
35882617,1,1,0.84
35195312,1,1,0.78
35905743,0,0,0.07
35905950,0,0,0.09
35195403,0,0,0.12
35196989,0,0,0.04
35906217,0,0,0.03
35231831,1,1,0.91
35237921,1,1,0.9
35912027,1,1,0.74
35913843,0,0,0.0
35969600,0,0,0.05
35998550,1,1,0.99
36008519,0,0,0.06
35249158,1,1,0.81
34786372,1,1,0.9
34792458,0,0,0.1
35265928,0,0,0.14
36031704,1,1,0.83
36106000,0,0,0.08
35313431,0,0,0.08
34792691,1,1,0.91
35319039,0,0,0.0
34793535,1,1,0.89
34869529,0,0,0.11
36110044,1,1,0.8
35319615,0,0,0.21
35319946,1,1,0.76
36110108,0,0,0.1
34890953,0,0,0.07
34899007,1,1,0.69
34902655,0,0,0.04
36115599,0,0,0.15
36174694,0,0,0.1
35341417,0,0,0.08
34908450,1,1,0.92
34913039,1,1,0.93
34939689,0,0,0.11
35350308,1,1,0.78
34941071,0,0,0.1
35350326,1,1,0.84
35355446,0,0,0.08
34945244,0,0,0.05
34967946,0,0,0.06
35356206,0,0,0.2
34979534,0,0,0.09
36871901,1,1,0.76
36184282,0,0,0.08
35361256,0,0,0.13
36203666,0,0,0.03
36209857,0,0,0.13
36210059,1,1,0.83
36873387,1,1,0.87
35370404,1,1,0.75
36889588,0,0,0.07
36899860,1,1,0.76
36949932,0,0,0.01
36225587,1,1,0.81
35378979,1,1,0.77
36236408,1,1,0.71
35389919,1,1,0.72
36981432,1,1,0.86
37012621,0,0,0.02
37023376,1,1,0.67
37024266,1,1,0.73
36263381,0,0,0.1
36280749,0,0,0.05
36315289,1,1,0.84
36354524,0,0,0.01
36383603,0,0,0.04
37055366,1,1,0.68
37063110,0,0,0.09
37091052,1,1,0.75
37091198,1,1,0.85
37091364,0,0,0.12
35427528,1,1,0.86
36394567,0,0,0.11
36423836,0,0,0.12
35431392,0,0,0.05
36425454,1,1,0.8
37091786,1,1,0.72
37119462,0,0,0.05
35452468,0,0,0.11
36520288,0,0,0.15
37122233,0,0,0.04
35489521,1,1,0.9
35491581,0,0,0.15
37134543,0,0,0.1
37221763,1,1,0.74
36560668,1,1,0.7
36567696,1,1,0.76
36570052,0,0,0.13
35516081,0,0,0.02
37261713,1,1,0.94
37322560,0,0,0.14
35516754,0,0,0.02
35541195,1,1,0.88
36632924,0,0,0.02
36633292,0,0,0.03
37324993,1,1,0.89
35541574,1,1,0.9
35554334,0,0,0.05
37325521,0,0,0.07
36633647,0,0,0.03
36638583,0,0,0.17
35578955,0,0,0.11
37329270,1,1,0.76
37363263,0,0,0.13
37373193,1,1,0.76
37393460,0,0,0.14
35615317,0,0,0.0
36664606,0,0,0.13
35615552,0,0,0.0
35615667,0,0,0.0
35615755,0,0,0.01
35615799,0,0,0.0
37395075,0,0,0.1
35615864,0,0,0.0
37403829,0,0,0.1
37421865,1,1,0.89
36704416,1,1,0.83
36725800,0,0,0.03
35615935,0,0,0.0
35616046,0,0,0.0
36732571,1,1,0.77
36761552,1,1,0.67
36776091,0,0,0.12
37426860,0,0,0.09
35631330,0,0,0.0
35631406,0,0,0.0
35672790,0,0,0.02
37432535,0,0,0.15
37436422,0,0,0.13
36780023,1,1,0.83
35716478,1,1,0.72
36804729,1,1,0.8
36808846,0,0,0.18
36813065,1,1,0.79
36838588,0,0,0.12
37437975,1,1,0.89
37452898,0,0,0.12
36857992,1,1,0.87
36867645,0,0,0.04
36867669,0,0,0.08
37990669,1,1,0.76
38020801,0,0,0.17
38020825,0,0,0.09
38024963,0,0,0.12
38102385,0,0,0.08
38121168,0,0,0.02
38123533,0,0,0.16
35718324,0,0,0.14
37502744,0,0,0.05
38135663,0,0,0.0
35734721,0,0,0.06
35764257,0,0,0.17
38156263,1,1,0.8
37508344,0,0,0.11
37515697,0,0,0.1
37536772,0,0,0.13
37567696,0,0,0.08
37588315,0,0,0.15
37603797,0,0,0.12
35777208,0,0,0.14
37623319,0,0,0.11
38195047,0,0,0.15
35805492,1,1,0.78
38196280,1,1,0.79
37627515,0,0,0.04
37633002,0,0,0.04
38196988,0,0,0.15
38197317,1,1,0.93
38911675,1,1,0.92
38921889,0,0,0.1
38929989,0,0,0.04
38935919,0,0,0.05
38949936,0,0,0.21
38242767,1,1,0.78
38259395,1,1,0.83
38267446,0,0,0.08
37639983,1,1,0.88
38958698,0,0,0.14
38961487,0,0,0.07
38962912,1,1,0.85
37655370,1,1,0.83
38283157,1,1,0.71
38981088,0,0,0.09
39003956,1,1,0.81
38301903,1,1,0.85
37662279,1,1,0.88
39010964,0,0,0.06
38329637,0,0,0.08
39028863,0,0,0.06
39029445,1,1,0.87
39032672,1,1,0.86
37725830,1,1,0.85
39053735,1,1,0.85
37746055,0,0,0.13
38334807,1,1,0.9
38335414,1,1,0.92
38355767,0,0,0.07
39066172,0,0,0.12
37775957,0,0,0.11
39078137,0,0,0.13
39104309,1,1,0.71
37776586,0,0,0.12
39117414,0,0,0.1
37802599,0,0,0.1
37805566,0,0,0.02
38372945,0,0,0.09
39130182,1,1,0.89
39139509,0,0,0.15
39145109,0,0,0.09
38381936,1,1,0.79
39153256,0,0,0.09
38387529,0,0,0.07
38417274,0,0,0.11
38420373,0,0,0.1
39160071,0,0,0.0
39172733,0,0,0.07
38437140,1,1,0.68
37809732,1,1,0.91
39192465,1,1,0.91
39192633,1,1,0.91
39192635,1,1,0.9
39197016,1,1,0.79
39197049,1,1,0.76
39197955,0,0,0.19
37831735,0,0,0.04
39203436,1,1,0.66
39212927,0,0,0.06
39213514,0,0,0.04
39228863,0,0,0.16
39232828,1,1,0.77
39232894,0,0,0.15
37832703,1,1,0.81
37833494,0,0,0.18
39238545,0,0,0.18
37857268,1,1,0.83
37863132,0,0,0.11
37883739,1,1,0.81
39252542,1,1,0.94
39253232,1,1,0.91
39253902,1,1,0.72
38463209,1,1,0.6
38485144,1,1,0.74
38486041,0,0,0.08
37889803,1,1,0.9
39260395,0,0,0.18
37908741,1,1,0.84
38500191,1,1,0.74
38520615,1,1,0.97
38520628,1,1,0.91
38528472,1,1,0.8
38533758,0,0,0.051
39305332,1,1,0.91
38542450,0,0,0.01
38550008,0,0,0.0
38550509,0,0,0.0
38551458,0,0,0.01
39339273,0,0,0.05
39358849,1,1,0.77
37964236,0,0,0.14
38578490,0,0,0.09
38580370,0,0,0.07
38601085,0,0,0.1
39360756,0,0,0.24
38608838,0,0,0.1
38621720,0,0,0.06
39367595,1,1,0.91
39368483,1,1,0.78
39368487,1,1,0.86
39370352,1,1,0.8
38703838,1,1,0.79
38703888,0,0,0.11
38704508,0,0,0.02
38750542,1,1,0.85
39373827,0,0,0.03
37989302,0,0,0.09
39470151,1,1,0.85
39471156,0,0,0.05
39489403,1,1,0.9
39504403,0,0,0.26
39508307,0,0,0.2
39526091,0,0,0.11
39397358,0,0,0.04
39440321,0,0,0.18
39526477,0,0,0.14
39444286,0,0,0.11
39446979,0,0,0.0
39468758,1,1,0.75
38751019,1,1,0.93
38754105,0,0,0.07
38758450,0,0,0.08
38759240,0,0,0.08
39585871,0,0,0.16
39591202,0,0,0.17
39602633,0,0,0.08
40308437,0,0,0.01
40310439,0,0,0.08
40314508,0,0,0.07
40347637,0,0,0.09
38761836,0,0,0.12
40353271,1,1,0.77
38798671,0,0,0.07
39607272,0,0,0.18
39623258,0,0,0.02
40354443,1,1,0.73
39629425,1,1,0.76
39649757,1,1,0.93
38799038,1,1,0.71
38819873,1,1,0.83
38826780,1,1,0.81
38872702,1,1,0.87
38873034,1,1,0.68
40403035,0,0,0.15
41152981,1,1,0.81
41156650,0,0,0.09
41160411,0,0,0.13
41181570,1,1,0.72
39673870,1,1,0.84
40404073,0,0,0.02
39676230,1,1,0.82
39677392,0,0,0.13
40407894,0,0,0.16
40452443,1,1,0.82
40465699,0,0,0.09
41196643,0,0,0.1
41230487,0,0,0.17
40483280,1,1,0.9
39678675,0,0,0.11
39678875,0,0,0.04
40488050,0,0,0.17
40533004,1,1,0.78
39701974,0,0,0.14
41235891,1,1,0.82
40557409,1,1,0.9
41238830,1,1,0.77
40568675,1,1,0.78
40569042,1,1,0.91
41239279,0,0,0.16
41245487,1,1,0.72
39705128,0,0,0.14
39722505,0,0,0.14
40569821,0,0,0.09
40586240,1,1,0.79
39727719,1,1,0.86
39750854,0,0,0.07
39753984,0,0,0.07
39754992,1,1,0.93
39756137,0,0,0.16
41273178,1,1,0.8
41276408,0,0,0.031578947368421054
39768183,1,1,0.81
39795848,0,0,0.05
39833441,0,0,0.09
39842977,0,0,0.11
39846544,0,0,0.09
40595948,0,0,0.1
39846992,1,1,0.76
39864112,1,1,0.94
39865535,1,1,0.7
39868342,0,0,0.12
39916440,1,1,0.86
41289862,1,1,0.78
41313621,0,0,0.15
41319868,0,0,0.05
41325458,0,0,0.06
41349212,1,1,0.73
41369577,1,1,0.89
40613548,1,1,0.79
39922435,0,0,0.08
40614709,0,0,0.12
39923184,1,1,0.91
41372848,1,1,0.84
40616376,0,0,0.05
39940805,0,0,0.19
40616737,0,0,0.09
40617663,0,0,0.02
40655098,0,0,0.11
41383512,0,0,0.13
40661378,1,1,0.84
41479494,0,0,0.0
39975928,1,1,0.83
40014782,0,0,0.18
40677600,0,0,0.19
40035695,1,1,0.85
40107067,1,1,0.89
40681783,0,0,0.08
40705282,0,0,0.15
41523367,0,0,0.14
40114041,1,1,0.85
40114150,0,0,0.08
40737506,0,0,0.11
40755794,0,0,0.04
40761439,1,1,0.72
40787111,1,1,0.74
40788812,1,1,0.75
40797902,0,0,0.22
40118759,1,1,0.75
40121144,0,0,0.08
40163555,1,1,0.96
41532472,1,1,0.75
41562117,0,0,0.12
41562714,0,0,0.08
41569829,0,0,0.02
41623958,0,0,0.11
40163671,1,1,0.93
40803459,0,0,0.13
40181804,1,1,0.88
41641327,0,0,0.19
41643626,0,0,0.09
40201274,0,0,0.16
40201710,0,0,0.15
40204370,0,0,0.21
40207817,0,0,0.12
40210377,1,1,0.92
41667595,0,0,0.14
41667832,0,0,0.07
41667877,1,1,0.78
41683464,1,1,0.81
40850469,0,0,0.16
41686919,1,1,0.71
41688337,1,1,0.92
41696284,1,1,0.77
41714180,0,0,0.14
40872945,0,0,0.13
40886076,0,0,0.07
40888910,1,1,0.68
40891638,1,1,0.73
40282841,1,1,0.83
40285449,1,1,0.74
40901838,1,1,0.73
42049850,1,1,0.76
41715423,0,0,0.0
40916532,0,0,0.01
41716863,0,0,0.01
41721288,0,0,0.15
42050111,1,1,0.71
40917225,0,0,0.04
40917696,0,0,0.04
40917876,0,0,0.0
41775575,1,1,0.75
41799874,0,0,0.03
42067891,0,0,0.09
40919403,1,1,0.92
42076756,1,1,0.74
42091973,0,0,0.19
42099344,1,1,0.8
42099486,1,1,0.94
42103855,0,0,0.08
42115511,0,0,0.02
41819172,0,0,0.14
41822418,0,0,0.08
41891739,0,0,0.09
41911256,0,0,0.14
41936251,0,0,0.01
41954397,0,0,0.02
41963132,0,0,0.02
41985470,0,0,0.06
41988721,0,0,0.06
40920337,0,0,0.13
41994991,0,0,0.07
40921492,0,0,0.13
41995636,0,0,0.06
42025807,0,0,0.13
42044784,0,0,0.03
42743517,0,0,0.07
42142112,1,1,0.84
40927719,1,1,0.81
40948886,1,1,0.79
42153655,1,1,0.77
42166884,0,0,0.09
42202811,0,0,0.11
42208984,1,1,0.91
42209620,1,1,0.82
40948955,1,1,0.88
40949947,0,0,0.21
42231307,1,1,0.81
42253723,0,0,0.1
42770824,0,0,0.14
40952517,1,1,0.95
42796364,1,1,0.83
42257240,0,0,0.05
42270555,1,1,0.88
42270980,0,0,0.17
42814437,0,0,0.09
42815038,0,0,0.04
42818127,0,0,0.0
40972439,0,0,0.13
42882987,0,0,0.02
42905993,0,0,0.13
42278679,1,1,0.9
41025826,1,1,0.86
41030884,1,1,0.81
42906913,1,1,0.87
42915006,1,1,0.84
42930034,0,0,0.11
42942377,0,0,0.04
42951543,0,0,0.04
41079369,0,0,0.05
42952934,1,1,0.86
41107952,1,1,0.73
42296719,1,1,0.75
41130050,1,1,0.78
42298441,1,1,0.79
42963142,1,1,0.81
42963592,1,1,0.79
42981363,0,0,0.05
41130924,1,1,0.83
43010793,0,0,0.05
43036621,1,1,0.84
42335845,1,1,0.87
42339069,0,0,0.1
41140672,0,0,0.19
42362709,1,1,0.91
43087478,0,0,0.09
43088573,1,1,0.76
43124487,0,0,0.06
43131867,0,0,0.0
43136015,0,0,0.12
43442826,0,0,0.06
43459205,0,0,0.03
43141095,0,0,0.09
43499509,0,0,0.07
43141664,0,0,0.12
43156306,0,0,0.04
43500008,1,1,0.74
43501046,0,0,0.01
43166611,1,1,0.78
43179069,0,0,0.08
43180803,1,1,0.74
43188759,0,0,0.15
43508692,1,1,0.73
43215283,0,0,0.04
43215284,0,0,0.03
42379244,1,1,0.84
42382951,0,0,0.17
43223519,1,1,0.84
43510330,1,1,0.76
43524220,0,0,0.12
43535797,0,0,0.12
43248041,1,1,0.81
43259334,0,0,0.06
43259445,0,0,0.1
43259735,0,0,0.13
43261675,0,0,0.15
43265689,0,0,0.08
43276869,0,0,0.06
42387731,1,1,0.75
42390865,1,1,0.77
42410645,1,1,0.89
42413034,0,0,0.01
42413268,0,0,0.02
42413566,0,0,0.0
42413948,0,0,0.0
43544213,0,0,0.2
42414286,1,1,0.76
43291806,0,0,0.12
43299914,1,1,0.83
43311045,1,1,0.69
43319989,0,0,0.09
43345504,1,1,0.78
43557859,0,0,0.16
43348658,0,0,0.1
42447151,1,1,0.79
43559430,0,0,0.04
42458209,1,1,0.79
42472716,0,0,0.12
43365159,0,0,0.0
43390612,0,0,0.02
43398661,0,0,0.0
43407205,0,0,0.16
43414122,0,0,0.2
43422605,0,0,0.05
43565479,1,1,0.81
42477815,0,0,0.16
43566515,1,1,0.75
42496100,1,1,0.8
43432659,0,0,0.06
43566626,0,0,0.01
43571904,0,0,0.01
43577935,0,0,0.04
43579776,0,0,0.05
43579778,0,0,0.05
43579782,0,0,0.05
43583136,0,0,0.0
43583186,0,0,0.0
43432870,0,0,0.03
43433278,0,0,0.02
42497447,0,0,0.14
42516926,0,0,0.03
42519833,0,0,0.05
42538216,0,0,0.13
42544808,0,0,0.07
42558095,1,1,0.84
42564338,1,1,0.76
42585194,0,0,0.15
43594780,0,0,0.01
43596868,0,0,0.15
43601820,1,1,0.85
43601983,0,0,0.22
43603417,0,0,0.04
43623221,0,0,0.05
43623448,0,0,0.08
43638287,0,0,0.12
42604040,0,0,0.13
42609988,0,0,0.0
42610749,0,0,0.01
42649312,1,1,0.8
42663233,0,0,0.14
42665987,0,0,0.09
42672352,0,0,0.07
43438807,1,1,0.73
43439821,0,0,0.0
43442231,0,0,0.02
43821570,0,0,0.08
43831906,0,0,0.08
43833316,0,0,0.08
43837865,0,0,0.07
43851126,0,0,0.09
43883121,1,1,0.93
42696684,0,0,0.08
42709355,0,0,0.06
42712995,0,0,0.08
42718493,1,1,0.74
42737464,0,0,0.17
43639762,0,0,0.03
44407866,1,1,0.87
43640527,0,0,0.12
44409528,1,1,0.72
43884675,0,0,0.18
43908198,0,0,0.13
43915840,0,0,0.07
43653422,1,1,0.74
43925672,0,0,0.09
43930736,0,0,0.05
43930944,1,1,0.77
43656348,1,1,0.89
43932755,0,0,0.04
43945759,0,0,0.14
43947992,1,1,0.85
43960589,0,0,0.04
43966863,1,1,0.89
43973185,1,1,0.81
44427087,0,0,0.04
44430175,0,0,0.21
44445733,0,0,0.09
44450401,1,1,0.76
44452282,1,1,0.85
44464368,1,1,0.86
43981329,0,0,0.1
44000102,1,1,0.93
44014334,1,1,0.72
44019080,1,1,0.78
43667289,1,1,0.74
43667702,0,0,0.07
43667969,0,0,0.06
44019296,0,0,0.15
44035744,0,0,0.11
44037291,1,1,0.79
44037763,1,1,0.76
44052200,1,1,0.76
44466065,0,0,0.16
44059932,0,0,0.06
43668670,1,1,0.87
44060267,0,0,0.14
44100975,0,0,0.14
44101578,1,1,0.84
44102567,1,1,0.83
44103558,0,0,0.09
44104408,0,0,0.11
43686937,0,0,0.11
44106325,0,0,0.05
44107549,0,0,0.12
44152111,0,0,0.05
44495078,0,0,0.19
44495192,0,0,0.12
44505621,0,0,0.14
43687324,0,0,0.06
44529367,1,1,0.87
44535620,1,1,0.79
43691485,1,1,0.9
44539990,0,0,0.16
43702020,0,0,0.0
44540288,1,1,0.8
43715685,0,0,0.06
44547000,1,1,0.87
44550501,0,0,0.0
44550545,0,0,0.0
43719761,1,1,0.73
44154546,0,0,0.04
43724101,1,1,0.77
43726428,0,0,0.08
43727010,0,0,0.07
43739256,1,1,0.73
43742222,0,0,0.14
44166007,1,1,0.83
44571352,1,1,0.77
44573053,1,1,0.83
44579211,0,0,0.0
44579243,0,0,0.01
44595383,0,0,0.01
44601682,0,0,0.08
44615236,1,1,0.77
44617858,1,1,0.84
44631148,1,1,0.87
43743949,0,0,0.0
43752169,1,1,1.0
44644685,0,0,0.14
44649417,1,1,0.79
44665232,1,1,0.73
44665641,0,0,0.02
44666066,0,0,0.02
44668677,1,1,0.81
44673899,0,0,0.04
44683427,1,1,0.76
44687260,1,1,0.69
44719453,1,1,1.0
44166059,0,0,0.0
44193118,0,0,0.16
44193709,1,1,0.83
44194936,0,0,0.0
44195637,0,0,0.13
44761011,0,0,0.06
44761366,0,0,0.06
44819533,1,1,0.78
44977773,0,0,0.13
43753670,1,1,1.0
44997478,1,1,0.79
45001403,0,0,0.06
45002711,0,0,0.12
45003331,1,1,0.83
44205042,0,0,0.1
44210805,0,0,0.1
44230641,1,1,0.67
43754152,1,1,0.98
44234316,1,1,0.76
43758618,1,1,0.78
44235837,1,1,0.77
44252594,0,0,0.15
44252836,1,1,0.82
44252900,1,1,0.69
44277798,1,1,0.87
44293177,1,1,0.67
44324548,1,1,0.8
45054047,0,0,0.02
43758889,0,0,0.14
43776250,0,0,0.09
44342096,0,0,0.03
44342255,1,1,0.8
43788997,0,0,0.12
44396001,1,1,0.8
45064811,0,0,0.11
45079165,1,1,0.93
45118802,0,0,0.01
43801647,1,1,0.82
45123956,0,0,0.13
43801916,0,0,0.21
45137685,1,1,0.78
43805306,1,1,0.98
45079371,1,1,0.84
43806748,1,1,1.0
45090236,1,1,0.71
45091855,0,0,0.11
45155920,0,0,0.0
45163942,0,0,0.05
45173337,1,1,0.7
45173524,1,1,0.9
45177564,1,1,0.75
45190736,1,1,0.83
45192037,1,1,0.79
45688469,0,0,0.06
45691634,0,0,0.11
45194684,1,1,0.8
45195496,0,0,0.08
45201895,0,0,0.1
45204475,0,0,0.1
45221259,0,0,0.1
45226202,0,0,0.1
45230631,1,1,0.72
45238510,0,0,0.17
45241831,0,0,0.07
45270850,1,1,0.78
45103394,0,0,0.11
45107033,1,1,0.73
45116840,0,0,0.03
45118799,0,0,0.01
45118800,0,0,0.01
45118801,0,0,0.01
46052040,0,0,0.0
46052049,0,0,0.0
46052052,0,0,0.0
46075036,0,0,0.11
46088117,1,1,0.74
45277090,0,0,0.14
45693150,0,0,0.09
45283309,0,0,0.19
45299781,0,0,0.17
45315447,1,1,0.79
45327701,1,1,0.83
45333153,0,0,0.0
45346575,0,0,0.06
45353815,0,0,0.08
46099844,0,0,0.01
46100195,0,0,0.0
46100568,0,0,0.0
46100575,0,0,0.0
46100577,0,0,0.0
46109272,0,0,0.11
46135575,0,0,0.1
46142884,0,0,0.05
46174127,0,0,0.09
45703706,0,0,0.21
46196018,0,0,0.13
46196138,0,0,0.15
46201802,1,1,0.95
45366597,1,1,0.75
45387538,0,0,0.05
45401370,1,1,0.83
45704141,0,0,0.01
45704384,0,0,0.11
45707858,0,0,0.16
45709020,0,0,0.01
45420638,0,0,0.12
45709488,0,0,0.01
46205191,1,1,0.92
45713567,0,0,0.06
45714944,1,1,0.82
46256497,0,0,0.11
46276403,0,0,0.04
46278905,0,0,0.22
46285000,0,0,0.07
46287820,0,0,0.12
46294403,1,1,0.77
45421154,1,1,0.69
45436926,0,0,0.16
45454056,1,1,0.73
45469220,0,0,0.14
45482195,0,0,0.02
45493232,0,0,0.04
45506552,0,0,0.07
45506648,0,0,0.03
45507853,0,0,0.0
45529849,0,0,0.15
45532063,1,1,0.79
45549594,0,0,0.06
45583221,0,0,0.07
45592715,1,1,0.81
45593336,1,1,0.92
46316049,1,1,0.89
45735720,0,0,0.06
45738045,1,1,0.81
45740842,0,0,0.22
46319101,1,1,0.8
46329183,0,0,0.13
46336451,0,0,0.08
46336453,0,0,0.07
46336455,0,0,0.04
45606986,0,0,0.04
45608321,1,1,0.75
45742643,1,1,0.87
45611968,1,1,0.91
45621339,0,0,0.04
45625113,1,1,0.82
45646639,0,0,0.03
45649377,1,1,0.73
45655550,1,1,0.8
45655851,0,0,0.08
46341918,0,0,0.1
46356980,1,1,0.83
46380232,1,1,0.62
46394901,0,0,0.16
45786388,0,0,0.13
45802117,1,1,0.78
45811963,0,0,0.0
45829565,0,0,0.04
46401726,1,1,0.74
46414714,0,0,0.12
45656207,0,0,0.18
45670514,0,0,0.15
45672980,0,0,0.0
45677229,1,1,0.94
45678723,0,0,0.07
46589262,1,1,0.85
46600511,0,0,0.02
46601718,0,0,0.01
46605908,0,0,0.11
46680748,1,1,0.95
46697817,0,0,0.15
46415957,0,0,0.12
46419421,0,0,0.16
45849133,1,1,0.99
46419865,1,1,0.79
46422555,0,0,0.1
46699563,1,1,0.72
46702108,0,0,0.16
46707366,0,0,0.21
46713792,0,0,0.12
46714527,1,1,0.77
46715146,1,1,0.69
46749330,1,1,0.79
46754447,0,0,0.11
46757278,0,0,0.04
46791324,1,1,0.84
46792532,0,0,0.07
46801924,0,0,0.08
46816746,0,0,0.13
46818652,0,0,0.05
46819855,0,0,0.13
46821897,0,0,0.16
46858697,0,0,0.03
46880178,0,0,0.09
46900057,0,0,0.0
46904222,0,0,0.07
45851055,1,1,0.68
46453796,0,0,0.1
46460609,1,1,0.79
45862071,0,0,0.17
45863680,1,1,0.99
45867947,0,0,0.09
45869758,0,0,0.16
45883592,0,0,0.09
45885839,0,0,0.09
45894012,1,1,0.88
46464098,0,0,0.08
46464682,0,0,0.12
45894475,0,0,0.09
45895423,0,0,0.2
45900914,0,0,0.08
45914719,0,0,0.12
46467001,1,1,0.81
46468377,0,0,0.04
46471831,0,0,0.11
46497118,0,0,0.06
46505855,1,1,0.86
46506290,0,0,0.11
46508094,0,0,0.15
46510560,0,0,0.08
46511457,0,0,0.05
46529563,1,1,0.86
46531406,0,0,0.03
46532090,0,0,0.16
46548667,0,0,0.07
46550443,0,0,0.13
46905893,0,0,0.11
46917162,1,1,0.87
46919103,0,0,0.02
46924805,0,0,0.07
46928328,0,0,0.04
46947854,1,1,0.78
46952064,0,0,0.09
46952084,1,1,0.84
46978403,0,0,0.04
47004450,1,1,0.74
47025712,0,0,0.03
47026814,0,0,0.1
45925469,0,0,0.07
45926870,0,0,0.09
45956407,1,1,0.87
47038544,0,0,0.06
45960519,0,0,0.02
45962286,0,0,0.11
47058483,0,0,0.04
45971420,0,0,0.03
47060259,1,1,0.86
46569066,1,1,0.8
47412392,0,0,0.13
47414180,0,0,0.13
47425168,1,1,0.95
47430360,1,1,0.77
47078838,0,0,0.08
47099276,0,0,0.11
45971426,0,0,0.05
47137683,0,0,0.12
47143999,1,1,0.84
47432442,0,0,0.12
47443696,0,0,0.13
47445319,0,0,0.06
47453490,0,0,0.19
45974611,1,1,0.82
45975959,0,0,0.15
47455069,1,1,0.81
47466408,1,1,0.76
47466410,1,1,0.8
47466412,1,1,0.78
47468010,0,0,0.18
47470169,0,0,0.08
47471765,0,0,0.06
47475472,0,0,0.0
47482455,1,1,0.9
47492484,0,0,0.05
45976497,1,1,0.83
45996082,1,1,0.95
45997001,0,0,0.12
46007275,0,0,0.12
46007283,0,0,0.03
46008768,0,0,0.16
46008777,0,0,0.07
46009898,0,0,0.06
46011749,0,0,0.01
46011750,0,0,0.0
46011751,0,0,0.04
46011753,0,0,0.03
46024946,0,0,0.13
47498406,1,1,0.8
47499028,1,1,0.75
47515428,1,1,0.73
47536630,0,0,0.09
47545106,0,0,0.12
47545348,1,1,0.81
47552866,0,0,0.13
47579853,1,1,0.88
47583256,0,0,0.05
47586092,0,0,0.09
47722609,1,1,0.76
47730774,0,0,0.11
47735089,0,0,0.15
47747124,0,0,0.05
47157338,0,0,0.16
47178361,1,1,0.78
47182256,1,1,0.82
47200583,0,0,0.12
47201293,1,1,0.73
47205156,1,1,0.8
47219349,0,0,0.04
47269673,1,1,0.82
47295426,0,0,0.13
47306393,0,0,0.0
47314353,1,1,0.85
47314394,1,1,0.75
46035023,0,0,0.18
47343510,1,1,0.65
47353280,0,0,0.06
47372644,0,0,0.06
47768925,1,1,0.81
47773025,1,1,0.7
47781209,1,1,0.77
47785393,1,1,0.88
47785617,1,1,0.82
47788862,0,0,0.1
46040279,1,1,0.7
47376720,1,1,0.65
46041069,1,1,0.8
47924329,0,0,0.02
47927289,1,1,0.82
47803442,0,0,0.05
47804084,0,0,0.0
47813274,0,0,0.0
47951698,0,0,0.22
47831323,1,1,0.73
47831451,0,0,0.07
46051893,0,0,0.01
47846500,0,0,0.01
46051974,0,0,0.01
47952001,0,0,0.14
46051985,0,0,0.01
46051997,0,0,0.0
46052007,0,0,0.0
46052016,0,0,0.02
46052021,0,0,0.01
48381085,1,1,0.79
48384790,1,1,0.87
48397665,0,0,0.09
48398754,0,0,0.14
47955585,0,0,0.05
47955867,0,0,0.06
47963550,1,1,0.86
47967590,1,1,0.84
47979408,1,1,0.75
47979776,1,1,0.78
47994009,1,1,0.73
47998235,0,0,0.09
48033240,0,0,0.13
48043375,0,0,0.11
48079392,0,0,0.09
48079916,0,0,0.09
48082278,1,1,0.79
48082729,1,1,0.87
48095017,0,0,0.0
48105165,1,1,0.93
48111766,1,1,0.88
48125738,1,1,0.76
48131392,1,1,0.97
48137972,1,1,0.84
48138195,1,1,0.79
48138717,1,1,0.82
48142917,1,1,0.63
48156569,0,0,0.01
47847974,1,1,0.74
47859544,0,0,0.0
47859660,0,0,0.0
47860420,1,1,0.75
47870304,0,0,0.13
47872043,0,0,0.08
47882157,0,0,0.0
47884761,0,0,0.1
47884833,1,1,0.96
47885493,1,1,0.94
48697047,0,0,0.13
48702705,0,0,0.0
48710670,1,1,0.66
48715123,0,0,0.01
48715259,0,0,0.03
48720069,0,0,0.0
48720473,0,0,0.03
48721776,0,0,0.07
48733787,0,0,0.06
48734866,0,0,0.06
48735609,0,0,0.03
48739827,0,0,0.08
48740389,0,0,0.12
48740651,1,1,0.77
48741691,0,0,0.11
48758435,0,0,0.09
48159475,1,1,0.83
48159811,1,1,0.75
48182136,0,0,0.04
48182254,0,0,0.14
48182686,0,0,0.13
48758636,1,1,0.75
48759148,0,0,0.0
48759362,0,0,0.16
48759771,0,0,0.03
48771049,0,0,0.12
48773104,0,0,0.01
48782481,0,0,0.01
48789298,0,0,0.1
48404315,1,1,0.82
48187184,1,1,0.82
48420026,0,0,0.17
48420742,1,1,0.9
48798148,1,1,0.81
48420946,0,0,0.17
48191850,0,0,0.15
48422549,0,0,0.08
48803934,1,1,0.78
48810767,0,0,0.02
48811076,0,0,0.08
48826555,0,0,0.16
48831810,1,1,0.8
48833659,1,1,0.9
48833974,0,0,0.1
48852547,0,0,0.03
48858482,0,0,0.13
48425315,0,0,0.08
48437804,0,0,0.13
48443047,1,1,0.85
48453494,1,1,0.78
48464957,1,1,0.77
48485883,1,1,0.87
48863456,0,0,0.18
48868439,0,0,0.07
48869091,0,0,0.12
48869293,1,1,0.65
48871985,0,0,0.11
48889048,0,0,0.13
